"93198","1006","BIOL","F","Beren","Human Genetics","3","Martinez; Lucia","0","20","20","0","0","0","T||R}1630}1745}TBA}","","","","","","","An introduction to Human Genetics. Topics include inheritance patterns of single genes and multi gene traits; the genetic basis of disease and behavior; the development of DNA technology and its application to law and medicine. Replaces Human Biology; Lab no longer required. Science and Technology for non-Science majors only."
"91979","1011","BIOL","B","Beren","Principles of Biology I Lecture","3","Loewy; Brenda","0","40","40","0","0","0","M||W}1025}1140}SCW}KOCH","SCW3||SYSC","ST-Science &amp; Technology||Sy Syms-UG Nat/Soc Sci Req","","BIOL1013","","","Introduction to the various biological concepts and mechanisms of living beings at the molecular and cellular levels. Topics include: building blocks of living units; biochemistry of molecules; enzyme kinetics; cellular energetics and metabolism. For majors. (Lecture 3 hours.) Previously offered as BIOL 1011R. Corequisite(s): BIOL 1013."
"91981","1011","BIOL","D1","Beren","Principles of Biology I Lecture","3","Loewy; Brenda","0","40","40","0","0","0","M||W}1325}1440}SCW}KOCH","SCW3||SYSC","ST-Science &amp; Technology||Sy Syms-UG Nat/Soc Sci Req","","BIOL1013","","","Introduction to the various biological concepts and mechanisms of living beings at the molecular and cellular levels. Topics include: building blocks of living units; biochemistry of molecules; enzyme kinetics; cellular energetics and metabolism. For majors. (Lecture 3 hours.) Previously offered as BIOL 1011R. Corequisite(s): BIOL 1013."
"92062","1012","BIOL","K","Beren","Principles of Biology II Lecture","3","Katz; Amanda M.","0","36","36","0","0","0","T||R}1025}1140}SCW}","SCW3","ST-Science &amp; Technology","BIOL1011|BIOL1013","BIOL1014","","","Study of various biological concepts at the molecular; cellular; and organismal levels. Topics include: cellular reproduction; genetics; molecular biology; regulation; population biology; evolution; animal physiology; and animal development. For majors. (Lecture 3 hours.) Previously offered as BIOL 1012R. Prerequisite(s): BIOL 1011 and BIOL 1013. Corequisite(s): BIOL 1014."
"91785","1013","BIOL","CDM","Beren","Principles of Biology I Lab","1","Bassman; Bill Radley","0","18","18","0","10","10","M}1210}1440}SCW}LB444","","","","BIOL1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIOL 1011L or BIOL 1011Y. Corequisite(s): BIOL 1011."
"91782","1013","BIOL","EFM","Beren","Principles of Biology I Lab","1","Bassman; Bill Radley","0","18","18","0","10","10","M}1530}1800}SCW}LB444","","","","BIOL1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIOL 1011L or BIOL 1011Y. Corequisite(s): BIOL 1011."
"91783","1013","BIOL","EFW","Beren","Principles of Biology I Lab","1","Bassman; Bill Radley","0","18","18","0","10","10","W}1535}1805}SCW}LB444","","","","BIOL1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIOL 1011L or BIOL 1011Y. Corequisite(s): BIOL 1011."
"91786","1013","BIOL","LMT","Beren","Principles of Biology I Lab","1","Bassman; Bill Radley","0","18","18","0","10","10","T}1215}1445}SCW}LB444","","","","BIOL1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIOL 1011L or BIOL 1011Y. Corequisite(s): BIOL 1011."
"91787","1013","BIOL","MNR","Beren","Principles of Biology I Lab","1","Alayev; Anya","0","18","18","0","10","10","R}1345}1615}SCW}LB444","","","","BIOL1011","","","Introduction to scientific inquiry and basic biological techniques. Laboratory exercises demonstrate biological concepts including biochemistry of molecules; enzyme kinetics; cellular anatomy and physiology; cellular energetics and metabolism (complementary to the Principles of Biology lecture). Techniques covered include spectrophotometry; microscopy; chromatography; gel electrophoresis; and other basic skills. For majors. Laboratory fee. Previously offered as BIOL 1011L or BIOL 1011Y. Corequisite(s): BIOL 1011."
"91985","1014","BIOL","CDW","Beren","Principles of Biology II Lab","1","Bassman; Bill Radley","0","18","18","0","8","8","W}1210}1440}SCW}LB444","","","BIOL1011|BIOL1013","BIOL1012|BIOL1012Y","","","Survey and analysis of biological concepts at the organismal level. Overview of organisms; from prokaryotic cells through mammals; with focus on animal structure and function. Laboratory techniques include microscopy and dissections of model organisms. For majors. Laboratory fee. Prerequisite(s): BIOL 1011 and BIOL 1013. Corequisite(s): BIOL 1012 Previously offered as BIOL 1012Y."
"93264","1014","BIOL","NPT","Beren","Principles of Biology II Lab","1","Bassman; Bill Radley","0","18","18","0","10","10","T}1515}1745}SCW}LB444","","","BIOL1011|BIOL1013","BIOL1012|BIOL1012Y","","","Survey and analysis of biological concepts at the organismal level. Overview of organisms; from prokaryotic cells through mammals; with focus on animal structure and function. Laboratory techniques include microscopy and dissections of model organisms. For majors. Laboratory fee. Prerequisite(s): BIOL 1011 and BIOL 1013. Corequisite(s): BIOL 1012 Previously offered as BIOL 1012Y."
"91667","1060","BIOL","L","Beren","Biology and Public Health","3","Katz; Amanda M.","0","32","32","0","10","10","T||R}1150}1305}SCW}1015","SCW3||SYSC","ST-Science &amp; Technology||Sy Syms-UG Nat/Soc Sci Req","","","","","The goal of this course is to educate students on the convergence of Biology and Public Health. Students will engage with diseases whose impact on the individual impacts society and diseases where societal norms and standards influence understanding and progression. We will discuss our current methods for assessing and understanding the burden of disease on our society. Recent experiences with Covid-19 and public health will be used as a springboard to discuss many of the intersections of public health and biology and a segue into other important topics of public health including; but not limited to; vaccines; obesity; diabetes; mental health; AIDS. Understanding biology and public health necessitates the understanding of certain biological concepts as well as the understanding that while 'the science' can inform decisions; public health requires that we also understand the impacted populations; recognizing that different communities may behave differently; and public health needs to adapt to as many people within a given society. Special attention will be paid to the disparity in public health issues and responses in various local and global communities. Previously offered as SCIE 1060 or PUB 1060. Science and Technology for non-science majors. Not for Bio majors/minors. Section information text: Science and Technology for non-science majors. Not for BIO major/minor."
"91788","1376","BIOL","E","Beren","Principles of Biochemistry","3","Staff","0","25","25","0","10","10","M}1510}1625}TBA}::W}1535}1650}TBA}","","","","","CHEM1213;;CHEM1215|CHEM1376","","Structure and function of biomolecules; kinetics and mechanism of enzymes; bioenergetics and metabolism; membrane structure and dynamics; signal transduction. Prerequisite(s): CHEM 1213 or permission of the instructor; and CHEM 1215 may be taken as a prerequisite or corequisite. Same as CHEM 1376. Section information text: May count towards SCW Cell and Molecular track."
"91891","2105","BIOL","B","Beren","Basic Immunology: Implications in Health and Disease","2","Markovics; Sharon","0","18","18","0","0","0","M||W}1050}1140}SCW}406","","","BIOL1012","","","","This course focuses on basic immunologic principles; bodily defenses; sex based differences in immunity; and malfunctions of the system which trigger illness and disease. Prerequisite(s): BIOL 1012. Section information text: May count towards SCW Cell and Molecular track"
"91773","2730","BIOL","FE","Beren","Human Anatomy","4","Mollin; Jeffrey R.","0","18","18","0","0","0","M}1500}1640}SCW}LB441::W}1510}1650}SCW}LB441::M}1645}1800}SCW}518::W}1700}1815}SCW}518","SYSC","Sy Syms-UG Nat/Soc Sci Req","","","BIOL1012|BIOL1014","","A regional approach to the study of the human body; with special focus on human locomotory anatomy. Laboratory emphasizes mammalian (cat) dissection. (lecture: 3 hours; lab: 4 hours). Laboratory fee. Prerequisite(s): BIOL 1012 and BIOL 1014 may be taken as prerequisites or corequisites."
"91774","2730","BIOL","FL","Beren","Human Anatomy","4","Mollin; Jeffrey R.","0","18","18","0","10","10","T||R}1150}1330}SCW}LB441::M}1645}1800}SCW}518::W}1700}1815}SCW}518","SYSC","Sy Syms-UG Nat/Soc Sci Req","","","BIOL1012|BIOL1014","","A regional approach to the study of the human body; with special focus on human locomotory anatomy. Laboratory emphasizes mammalian (cat) dissection. (lecture: 3 hours; lab: 4 hours). Laboratory fee. Prerequisite(s): BIOL 1012 and BIOL 1014 may be taken as prerequisites or corequisites."
"91932","3207","BIOL","LMT","Beren","Cell Biology","4","Katz; Amanda M.","0","18","18","0","10","10","T||R}1150}1305}SCW}815::T}1345}1615}SCW}","SYSC","Sy Syms-UG Nat/Soc Sci Req","","","BIOL1012|BIOL1014;;CHEM1045|BIOL3207C","","Basic architecture of cellular organelles and components; dynamics of growth; nutrition; cell cycle; metabolism; and metabolic regulation; specialized cell functions. Prerequisite(s): BIOL 1012 and BIOL 1014; and CHEM 1045 may be taken as prerequisite or corequisite. Previously offered as BIOL 3207C. Section information text: May count towards SCW Cell and Molecular track."
"91583","3221","BIOL","EFM","Beren","Nutrition","3","Weinreb; Raizy","0","26","26","0","10","10","M}1530}1800}SCW}601","","","","","","","Clinical nutrition; directed to common medical disorders; relevant physiology; nutritional implications; and therapy. Nutrition in gastrointestinal disorders; diabetes; cancer; and AIDS are discussed. This course does not count toward the Biology major or minor. Previously offered as BIOL 3221B. Section information text: Does not count towards Biology major/minor"
"91576","3241","BIOL","E","Beren","Pharmacology","2","Weiss; Richard Bruce","0","30","30","0","10","10","M}1510}1600}SCW}718::W}1535}1625}SCW}718","","","BIOL1012","","","","Major aspects of pharmacology: pharmacokinetics; pharmacodynamics; mechanisms of action; physiologic effects; as well as adverse effects of drugs. Course is organized by drug class according to either organ system or therapeutic category. Prerequisite(s): BIOL 1012. Section information text: May count towards SCW Cell and Molecular track"
"91776","3513","BIOL","D1B","Beren","Genetics","4","Staff","0","18","18","0","10","10","M||W}1025}1140}SCW}LB343::M||W}1325}1440}SCW}1015","SYSC","Sy Syms-UG Nat/Soc Sci Req","BIOL1012|BIOL1014|BIOL3513C","","","","This course spans Mendelian and non-Mendelian genetics; linkage and recombination; mitosis and meiosis; sex linkage and sex chromosomes; mutations; cancer; behavioral genetics; and pedigrees. Laboratory exercises complement lectures. Laboratory fee. Prerequisite(s): BIOL 1012 and BIOL 1014. Previously offered as BIOL 3513C. Section information text: May count towards SCW Cell and Molecular track."
"93265","3521","BIOL","KL","Beren","Molecular Biology","4","Alayev; Anya","0","18","18","0","0","0","T}1025}1140}TBA}::T||R}1150}1305}TBA}","","","BIOL1012|BIOL1014|BIOL3521C","","","","This course focuses on understanding structure and function of cellular macromolecules. Specific topics studies include: DNA structure and topology; molecular bonding; genome structure and integrity; DNA replication and repair; genetic code and it's maintenance; gene transcription and translation; RNA structure; RNA and protein stability. Prerequisite(s): BIOL 1012 and BIOL 1014. Previously offered as BIOL 3521C. Section information text: May count towards SCW Cell and Molecular track."
"91778","3728","BIOL","CA","Beren","Human Physiology","4","Weiss; Richard Bruce","0","18","18","0","10","10","M||W}0900}1015}SCW}LB343::M||W}1155}1310}SCW}518","SYSC","Sy Syms-UG Nat/Soc Sci Req","","","BIOL1012|BIOL3728C","","Physicochemical principles involved in life processes. Lectures and laboratory illustrate these principles in the physiological systems of humans. (lecture: 3 hours; lab: 3 hours) Laboratory fee. Prerequisite(s): BIOL 1012 may be taken as a prerequisite or corequisite. Previously offered as BIOL 3728C. Section information text: May count towards Neuro track"
"91779","3728","BIOL","CD1","Beren","Human Physiology","4","Weiss; Richard Bruce","0","18","18","0","10","10","M||W}1155}1310}SCW}518::M||W}1325}1440}SCW}LB343","SYSC","Sy Syms-UG Nat/Soc Sci Req","","","BIOL1012|BIOL3728C","","Physicochemical principles involved in life processes. Lectures and laboratory illustrate these principles in the physiological systems of humans. (lecture: 3 hours; lab: 3 hours) Laboratory fee. Prerequisite(s): BIOL 1012 may be taken as a prerequisite or corequisite. Previously offered as BIOL 3728C. Section information text: May count towards Neuro track."
"91986","3730","BIOL","M","Beren","Modern Reproductive Medicine and Science","2","Vigodner; Margarita","0","30","30","0","10","10","T||R}1340}1430}SCW}815","","","BIOL1012|BIOL1014","","","","The course focuses on different aspects of human reproduction and reproductive health. Topics include spermatogenesis; oogenesis; menstrual cycle; fertile window and fertilization; breastfeeding; breast and ovarian disorders; infertility; assisted reproductive techniques (e. g. in vitro fertilization). Prerequisite(s): BIOL 1012 and BIOL 1014. Section information text: May count towards SCW Cell and Molecular track"
"91668","3735","BIOL","A","Beren","Biology of Women&#39;s Health","2","Markovics; Sharon","0","25","25","0","10","10","M||W}0925}1015}SCW}406","","","BIOL1012","","","","Biology of conditions affecting women's health. Topics covered include reproduction; cardiovascular disease; osteoporosis; cancer; and autoimmune diseases. Articles from medical journals and clinical trial data are discussed. May count towards Women's Studies minor. Prerequisite(s): BIOL 1012. Section information text: May count towards Women's Studies minor"
"93266","3830","BIOL","M","Beren","Neurobiology","3","Staff","0","18","18","0","0","0","T||R}1335}1450}TBA}","","","BIOL1012|BIOL1014","","","","Nerve cells and their organization into complex nervous systems; major concepts in neurobiology; including impulse conduction; synaptic transmission; sensory processing; motor function; and memory. Labs include discussion of the properties of human stem cells; neural stem cells and ways to derive; differentiate and maintain them in vitro; an overview of the approaches for deriving 3D mini human brain cultures (also called cerebral organoids) and how this technology may inform the way we study basic biology and developmental diseases. (lecture: 3 hours; lab: 3 hours) Laboratory fee. Prerequisite(s): BIOL 1012 and BIOL 1014. Section information text: May count towards SCW Neuro track."
"91780","4023","BIOL","NJ","Beren","Microbiology","4","Schuck; Alyssa Gabrielle","0","18","18","0","10","10","T||R}0900}1015}SCW}LB343::T||R}1500}1615}SCW}718","","","","","BIOL1012|BIOL1014;;CHEM1010|CHEM1045|BIOL4023C","","Topics include prokaryotic cell structure and function; microbial nutrition; growth and control; microbial metabolism; bacteriophages; and microbial genetics. Laboratory exercises complement lectures. Laboratory fee. May count towards Public Health Minor. Prerequisite(s): BIOL 1012 and BIOL 1014; and CHEM 1010 or CHEM 1045 may be taken as prerequisite or corequisite. Previously offered as BIOL 4023C. Section information text: May count towards SCW Cell and Molecular track. May count towards Public Health Minor."
"91781","4023","BIOL","NK","Beren","Microbiology","4","Schuck; Alyssa Gabrielle","0","18","18","0","10","10","T||R}1025}1140}SCW}LB343::T||R}1500}1615}SCW}718","","","","","BIOL1012|BIOL1014;;CHEM1010|CHEM1045|BIOL4023C","","Topics include prokaryotic cell structure and function; microbial nutrition; growth and control; microbial metabolism; bacteriophages; and microbial genetics. Laboratory exercises complement lectures. Laboratory fee. May count towards Public Health Minor. Prerequisite(s): BIOL 1012 and BIOL 1014; and CHEM 1010 or CHEM 1045 may be taken as prerequisite or corequisite. Previously offered as BIOL 4023C. Section information text: May count towards SCW Cell and Molecular track. May count towards Public Health Minor."
"92430","4741","BIOL","1","Beren","Internship","1","Staff","0","0","0","0","0","0","}N/A}N/A}TBA}","","","","","","","Internships provide students with opportunities to gain practical; career-related experience in a variety of supervised settings. Internships are supervised by a staff person at the internship site and overseen by a faculty advisor. May be repeated for a maximum of three credits."
"92987","4901","BIOL","1","Beren","Independent Study","1","Vigodner; Margarita","0","0","0","0","0","0","}N/A}N/A}TBA}","","","BIOL1012|BIOL1014","","","","Research in a laboratory under the guidance of a faculty member at Stern College for Women. This work does not count toward the Chemistry or Biochemistry major. With faculty approval; the research may count toward the Elective category of the General Education requirements. Prerequisite(s): BIOL 1012 and BIOL 1014."
"93014","4901","BIOL","2","Beren","Independent Study","1","De Oliveira; Anderson Garbuglio","0","0","0","0","0","0","}N/A}N/A}TBA}","","","BIOL1012|BIOL1014","","","","Research in a laboratory under the guidance of a faculty member at Stern College for Women. This work does not count toward the Chemistry or Biochemistry major. With faculty approval; the research may count toward the Elective category of the General Education requirements. Prerequisite(s): BIOL 1012 and BIOL 1014."
"93015","4901","BIOL","3","Beren","Independent Study","1","Alayev; Anya","0","0","0","0","0","0","}N/A}N/A}TBA}","","","BIOL1012|BIOL1014","","","","Research in a laboratory under the guidance of a faculty member at Stern College for Women. This work does not count toward the Chemistry or Biochemistry major. With faculty approval; the research may count toward the Elective category of the General Education requirements. Prerequisite(s): BIOL 1012 and BIOL 1014."
"93017","4901","BIOL","4","Beren","Independent Study","1","Schuck; Alyssa Gabrielle","0","0","0","0","0","0","}N/A}N/A}TBA}","","","BIOL1012|BIOL1014","","","","Research in a laboratory under the guidance of a faculty member at Stern College for Women. This work does not count toward the Chemistry or Biochemistry major. With faculty approval; the research may count toward the Elective category of the General Education requirements. Prerequisite(s): BIOL 1012 and BIOL 1014."
"93267","4930","BIOL","B","Beren","Topics in Biology: History of Medicine","1","Subar; Milayna","0","20","20","0","0","0","M||W}1025}1140}TBA}","SCW3","ST-Science &amp; Technology","BIOL1011","","","","Selected subjects from current developments in a variety of biological disciplines; such as kinesiology; public health; immunology and disease; medical genetics; environmental issues; biotechnology. 1-credit Journal Clubs are graded on a P/F basis. Prerequisite(s): BIOL 1011. Section information text: &ldquo;This non-majors course traces the evolution of medical knowledge from ancient ideas about the body and disease to modern scientific medicine; highlighting intersections between the humanities and sciences. Organized across three periods- from ancient to modern; the 19th&ndash;20th centuries; and the 21st century- the course explores how observation; experimentation; the scientific method; and the interpretation of data have driven advances in theory and practice. Emphasis is placed on understanding major developments; key turning points; and the evidence shaping contemporary medicine; with the goal of strengthening health literacy and understanding how modern medical practice has taken shape.&rdquo;"
"91645","4930","BIOL","QRT","Beren","Topics in Biology: Kinesiology","1","Staff","0","20","20","0","10","10","T}1800}1940}SCW}301","","","BIOL1011","","","","Selected subjects from current developments in a variety of biological disciplines; such as kinesiology; public health; immunology and disease; medical genetics; environmental issues; biotechnology. 1-credit Journal Clubs are graded on a P/F basis. Prerequisite(s): BIOL 1011. Section information text: Pre-req BIOL 1012; Pre or co-req; strongly recommended: BIOL 2730 (Humans Anatomy)"
"91789","4930","BIOL","TBA","Beren","Topics in Biology: Preventive Medicine","1","Staff","0","18","18","0","10","10","}N/A}N/A}TBA}","","","BIOL1011","","","","Selected subjects from current developments in a variety of biological disciplines; such as kinesiology; public health; immunology and disease; medical genetics; environmental issues; biotechnology. 1-credit Journal Clubs are graded on a P/F basis. Prerequisite(s): BIOL 1011."
"90825","1010","BUS","211","Wilf","Business Communication I","3","Staff; ","0","20","20","0","10","10","M||W}1330}1500}FURST}","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012). Section information text: Not Open to MYP Students."
"90550","1010","BUS","232","Wilf","Business Communication I","3","Staff","0","20","20","0","10","10","M||W}1500}1615}FURST}F304","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90574","1010","BUS","311","Wilf","Business Communication I","3","Staff; ","0","20","20","0","10","10","T||R}1330}1445}BELFHL}B207","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012). Section information text: Not Open to MYP Students."
"90566","1010","BUS","331","Wilf","Business Communication I","3","Salama Weingard; Sasha","0","20","20","0","10","10","T||R}1500}1615}BELFHL}B205","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"93190","1010","BUS","332","Wilf","Business Communication I","3","Simmons; Ted Andrew","0","20","20","0","0","0","T||R}1430}1545}TBA}","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90561","1010","BUS","341","Wilf","Business Communication I","3","Shortell; Joe Thomas","0","20","20","0","10","10","T||R}1630}1745}BELFHL}B205","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90549","1010","BUS","342","Wilf","Business Communication I","3","Salama Weingard; Sasha","0","20","20","0","10","10","T||R}1630}1745}BELFHL}B207","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90548","1010","BUS","361","Wilf","Business Communication I","3","Shortell; Joe Thomas","0","20","20","0","10","10","T||R}1845}2000}BELFHL}","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90460","1010","BUS","D1","Beren","Business Communication I","3","Staff","0","20","20","0","10","10","M}1325}1440}SCW}::W}1325}1440}SCW}","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90461","1010","BUS","K","Beren","Business Communication I","3","Feinstein; Neil","0","20","20","0","10","10","T||R}1025}1140}SCW}","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"92538","1010","BUS","N","Beren","Business Communication I","3","Siegel-Mevorah; Audrey Iris","0","20","20","0","10","10","T||R}1500}1615}SCW}306","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90468","1010","BUS","P","Beren","Business Communication I","3","Siegel-Mevorah; Audrey Iris","0","20","20","0","10","10","T||R}1630}1745}SCW}306","","","","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students only. Students who have already taken First Year Writing (FYWR) should take the old Bus Comm course (FYSM 1012)."
"90590","1020","BUS","231","Wilf","Business Communication II","3","Staff; ","0","20","20","0","10","10","M||W}1500}1615}FURST}","","","BUS1010","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students. Prerequisite(s): BUS 1010."
"93227","1020","BUS","232","Wilf","Business Communication II","3","Spear; Marc","0","20","20","0","10","10","M||W}1500}1615}TBA}","HONR","Honors Course","BUS1010","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students. Prerequisite(s): BUS 1010."
"90558","1020","BUS","331","Wilf","Business Communication II","3","Shortell; Joe Thomas","0","20","20","0","10","10","T||R}1500}1615}FURST}F212","","","BUS1010","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students. Prerequisite(s): BUS 1010."
"90559","1020","BUS","361","Wilf","Business Communication II","3","Salama Weingard; Sasha","0","20","20","0","10","10","T||R}1330}1500}BELFHL}","","","BUS1010","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students. Prerequisite(s): BUS 1010. Section information text: Not Open to MYP Students."
"90853","1020","BUS","B","Beren","Business Communication II","3","Spear; Marc","0","20","20","0","25","25","M}1025}1140}LEX215}LX312::W}1025}1140}LEX215}LX506","","","BUS1010","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students. Prerequisite(s): BUS 1010."
"93247","1020","BUS","C1","Beren","Business Communication II","3","Spear; Marc","0","20","20","0","25","25","M||W}1155}1310}LEX215}LX312","","","BUS1010","","","","This course seeks to develop the communication skills that are critical to success within any profession; especially in business related careers. All interactions in business require communications skills; whether written or oral. It is; therefore; especially important for students contemplating careers in business to develop communications skills that will enhance their career development and success. This course will provide students with an opportunity to explore; understand and practice those skills. This course is the first course in a two-course series required for all Syms students. Prerequisite(s): BUS 1010."
"92942","4741","BUS","3","Wilf","Business Internship","0","Mayer; Steve","0","45","45","0","0","0","}N/A}N/A}OFF}SITE","","","","","","","Sy Syms School of Business Juniors and Seniors may take Business Internship for 1 to 3 credits. Students must apply to the Sy Syms Advising Office within the first two weeks of the semester."
"90855","4741","BUS","4","Beren","Business Internship","0","Mayer; Steve","0","15","15","0","10","10","}N/A}N/A}OFF}SITE","","","","","","","Sy Syms School of Business Juniors and Seniors may take Business Internship for 1 to 3 credits. Students must apply to the Sy Syms Advising Office within the first two weeks of the semester."
